,Arolla / Météo1 (Arolla - Température - C°),C: Arolla / Météo1 (Arolla - Température - C°) (1. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (2. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (3. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (4. Année précédente)
7/25/2019 20:00,13.709233,15.238,4.437,13.044,9.203523
7/25/2019 20:15,13.269,15.089133,4.437,12.929456,8.713
7/25/2019 20:30,13.19295,14.281,4.437,12.706,8.713
7/25/2019 20:45,12.762,13.535467,4.437,12.706,8.409605
7/25/2019 21:00,12.762,12.887,4.276778,12.12262,8.15
7/25/2019 21:15,12.762,12.312,4.269,12.088,8.15
7/25/2019 21:30,12.973499,12.214644,4.2079,11.520911,7.697278
7/25/2019 21:45,12.804867,11.975,3.987,11.412,7.403978
7/25/2019 22:00,12.2,11.55875,3.987,11.307989,6.912
7/25/2019 22:15,12.2,11.124889,3.987,10.906,6.912
7/25/2019 22:30,12.537,10.512,3.987,10.906,6.912
7/25/2019 22:45,12.537,10.512,3.987,10.906,6.912
7/25/2019 23:00,12.537,10.215067,3.987,10.693604,6.704372
7/25/2019 23:15,12.537,10.119,3.987,10.681,6.58225
7/25/2019 23:30,12.537,10.119,3.987,10.681,5.956
7/25/2019 23:45,12.537,10.119,3.833933,10.681,5.557445
7/26/2019 0:00,12.121367,10.119,3.763,10.307122,5.112
7/26/2019 0:15,11.863,10.298911,3.763,9.81,4.369086
7/26/2019 0:30,11.68555,10.625,3.763,9.275,4.325
7/26/2019 0:45,11.356,10.625,3.763,8.544,3.594
7/26/2019 1:00,11.356,10.625,3.763,8.544,3.594
7/26/2019 1:15,11.1385,10.625,3.763,8.544,3.411856
7/26/2019 1:30,10.906,9.81265,3.763,8.544,3.256
7/26/2019 1:45,12.0085,9.519645,3.763,8.392034,2.991144
7/26/2019 2:00,11.951416,9.162,3.763,8.262,2.862
7/26/2019 2:15,11.525,9.162,3.763,8.327,2.862
7/26/2019 2:30,11.525,9.162,3.763,9.162,2.862
7/26/2019 2:45,11.525,9.162,3.763,9.401417,2.521678
7/26/2019 3:00,11.525,9.162,3.763,9.669,2.3
7/26/2019 3:15,11.1455,8.621076,3.763,9.669,2.3
7/26/2019 3:30,11.019,8.6,3.763,9.669,2.3
7/26/2019 3:45,11.019,8.569956,3.763,9.669,2.3
7/26/2019 4:00,11.019,8.262,3.763,9.669,2.129839
7/26/2019 4:15,11.019,8.262,3.763,9.669,2.019
7/26/2019 4:30,11.019,7.965066,3.763,9.092928,2.019
7/26/2019 4:45,11.019,7.869,3.763,8.6,2.019
7/26/2019 5:00,11.019,7.869,3.763,7.909949,1.780411
7/26/2019 5:15,10.8604,7.869,3.763,7.659228,1.625
7/26/2019 5:30,10.287,7.52855,3.763,7.25,1.625
7/26/2019 5:45,10.042433,7.25,3.600338,7.2175,1.625
7/26/2019 6:00,9.781,7.25,3.594,6.8,1.625
7/26/2019 6:15,9.781,7.341072,3.594,7.067045,1.625
7/26/2019 6:30,10.020133,7.419,3.594,7.588,1.288
7/26/2019 6:45,10.625,7.419,3.594,8.431,1.288
7/26/2019 7:00,10.625,7.419,3.594,8.584261,1.288
7/26/2019 7:15,10.625,7.419,3.639422,8.994,1.288
7/26/2019 7:30,10.625,7.419,3.706,8.994,1.288
7/26/2019 7:45,10.625,7.666378,3.706,9.725,1.738
7/26/2019 8:00,11.07125,7.925,3.789178,10.404889,2.304683
7/26/2019 8:15,12.2,8.191014,4.1,10.854683,2.581
7/26/2019 8:30,12.2,8.206,4.602077,11.529222,2.1885
7/26/2019 8:45,11.854234,8.206,4.719,12.256,2.131
7/26/2019 9:00,12.231783,8.346089,4.719,12.256,2.327511
7/26/2019 9:15,12.481,8.6,5.262344,11.019,3.087
7/26/2019 9:30,12.481,9.152311,5.338,10.52025,4.459917
7/26/2019 9:45,17.578684,13.721945,6.031134,12.791394,7.1784
7/26/2019 10:00,21.312,18.716234,6.791,17.586346,11.128039
7/26/2019 10:15,23.054825,20.354267,7.081,18.324268,12.031
7/26/2019 10:30,24.125,21.325178,7.251733,18.613001,14.952147
7/26/2019 10:45,24.125,22.56875,7.869,20.153221,15.338866
7/26/2019 11:00,24.171833,23.450001,9.059389,21.481001,12.255344
7/26/2019 11:15,24.687,23.450001,13.437922,22.978296,13.68
7/26/2019 11:30,24.823299,23.450001,14.48055,24.518999,17.067923
7/26/2019 11:45,24.969,23.886667,14.469967,24.144382,17.937
7/26/2019 12:00,24.969,23.9,15.212317,24.737806,17.119499
7/26/2019 12:15,25.348501,24.075382,15.125,24.913,16.587
7/26/2019 12:30,25.802917,24.8216,14.605,24.913,17.648979
7/26/2019 12:45,26.261999,25.587,13.332011,24.373095,16.597158
7/26/2019 13:00,26.261999,25.587,14.676644,24.839001,16.773222
7/26/2019 13:15,26.452433,25.587,14.453961,25.194,19.336071
7/26/2019 13:30,26.726334,25.687267,12.481,25.194,21.656755
7/26/2019 13:45,25.3475,25.868999,12.481,25.924999,23.063499
7/26/2019 14:00,24.35,25.868999,12.481,25.509745,21.448763
7/26/2019 14:15,24.35,25.868999,14.056,23.81175,18.150494
7/26/2019 14:30,23.7125,25.868999,13.99975,19.928139,17.196861
7/26/2019 14:45,23.799534,25.526749,13.381,19.484606,21.087
7/26/2019 15:00,26.19475,20.467155,13.381,19.218163,20.780588
7/26/2019 15:15,28.657583,19.518555,12.33013,22.663,20.580999
7/26/2019 15:30,28.4,18.950001,15.693733,22.663,17.968382
7/26/2019 15:45,28.4,19.039957,14.306399,22.663,15.406
7/26/2019 16:00,28.4,21.707994,14.634657,21.843227,18.01
7/26/2019 16:15,28.894999,20.74869,12.427689,21.151499,17.379999
7/26/2019 16:30,28.744999,19.303623,10.569,19.432943,16.985971
7/26/2019 16:45,28.460917,18.356001,10.569,20.377827,15.969
7/26/2019 17:00,28.717651,20.681,10.1715,22.156,15.384676
7/26/2019 17:15,25.061068,19.229992,10.119,21.064751,15.493501
7/26/2019 17:30,25.719166,18.557289,9.930756,17.237751,15.788662
7/26/2019 17:45,21.60195,17.712,9.725,16.419001,15.516806
7/26/2019 18:00,19.898184,20.566378,10.998854,15.409884,16.011955
7/26/2019 18:15,19.288,16.671356,12.139999,15.35,14.960972
7/26/2019 18:30,18.690199,19.018911,10.591589,14.662689,13.620023
7/26/2019 18:45,18.316866,18.204262,9.613,15.039178,13.230083
7/26/2019 19:00,17.712,16.25,9.613,15.188023,15.006762
7/26/2019 19:15,17.222866,15.299778,11.187,14.562,15.744
7/26/2019 19:30,16.254583,14.848711,9.748623,14.363006,14.589522
7/26/2019 19:45,15.631,14.394,8.206,13.831,13.606
7/26/2019 20:00,15.034017,13.747399,7.7935,13.592411,13.024261
7/26/2019 20:15,14.585,13.61145,7.249889,13.437,11.469
7/26/2019 20:30,14,13.325,6.519,13.437,11.053005
7/26/2019 20:45,14,13.325,5.925267,12.594,10.906
7/26/2019 21:00,14,12.782155,5.73825,12.489989,10.906
7/26/2019 21:15,12.835917,12.537,5.112,12.088,10.269572
7/26/2019 21:30,11.187,12.537,4.233394,12.088,8.741539
7/26/2019 21:45,10.859083,12.317266,3.981544,11.713384,7.863917
7/26/2019 22:00,10.4,11.919,3.65,11.581,7.419
7/26/2019 22:15,10.1825,11.780983,3.585,11.581,7.419
7/26/2019 22:30,9.95,11.412,3.2,11.392106,7.419
7/26/2019 22:45,9.95,11.172356,3.2,11.3,7.419
7/26/2019 23:00,9.759566,10.738,3.2,11.3,7.419
7/26/2019 23:15,9.556,10.738,3.2,10.794,7.419
7/26/2019 23:30,9.556,10.738,3.059444,10.794,7.419
7/26/2019 23:45,9.786301,10.738,2.694,10.794,7.419
7/27/2019 0:00,9.838,10.738,2.694,10.551499,7.419
7/27/2019 0:15,10.213,10.738,2.694,10.344,7.419
7/27/2019 0:30,10.175083,10.453372,2.694,9.5,7.327972
7/27/2019 0:45,9.387,10.175,2.329,9.207694,7.306
7/27/2019 1:00,9.387,9.947355,2.244,8.881,7.306
7/27/2019 1:15,9.387,9.387,2.244,8.848499,7.306
7/27/2019 1:30,9.387,9.387,2.244,8.431,7.442139
7/27/2019 1:45,9.387,9.387,2.244,8.431,7.475
7/27/2019 2:00,9.387,8.899975,2.340211,8.023389,7.475
7/27/2019 2:15,10.632475,8.881,3.481,7.925,7.475
7/27/2019 2:30,10.5208,8.881,3.910022,7.618589,7.475
7/27/2019 2:45,9.613,8.881,4.269,7.419,7.475
7/27/2019 3:00,9.613,8.556637,4.4115,7.364278,7.475
7/27/2019 3:15,9.613,8.544,4.944,7.025,7.475
7/27/2019 3:30,9.613,8.544,4.944,7.795111,7.475
7/27/2019 3:45,9.613,8.544,5.399845,8.180266,7.475
7/27/2019 4:00,9.7278,8.443999,5.506,8.713,7.475
7/27/2019 4:15,9.781,8.094,5.506,8.713,7.475
7/27/2019 4:30,9.781,8.094,5.506,8.713,7.207955
7/27/2019 4:45,9.367766,7.8815,5.506,8.065661,6.687
7/27/2019 5:00,9.275,7.644,6.0085,7.644,6.687
7/27/2019 5:15,8.824216,7.644,6.262322,7.05525,6.262895
7/27/2019 5:30,8.544,7.644,6.744,6.969,5.9
7/27/2019 5:45,8.544,7.644,6.744,6.969,5.9
7/27/2019 6:00,8.544,7.644,6.744,7.183239,5.9
7/27/2019 6:15,8.544,7.644,6.744,7.869822,5.86875
7/27/2019 6:30,8.544,7.345434,6.744,8.544,5.675
7/27/2019 6:45,8.544,7.306,6.744,8.544,5.675
7/27/2019 7:00,8.544,7.306,6.744,8.004094,5.465228
7/27/2019 7:15,8.544,7.526089,6.932244,7.925,5.056
7/27/2019 7:30,8.544,7.925,7.356611,7.925,5.056
7/27/2019 7:45,8.544,7.925,7.925,7.925,5.056
7/27/2019 8:00,8.544,8.08,8.174322,7.903145,5.056
7/27/2019 8:15,8.544,8.15,9.284178,7.644,5.136989
7/27/2019 8:30,9.341967,8.15,9.95,7.644,5.45
7/27/2019 8:45,9.838,8.583125,9.95,7.644,5.45
7/27/2019 9:00,9.838,8.6,8.765,7.769,5.40375
7/27/2019 9:15,9.838,8.6,8.6,8.544,5.225
7/27/2019 9:30,10.980149,9.24955,8.6,9.553116,5.225
7/27/2019 9:45,12.820816,14.548555,9.1925,13.368883,8.144161
7/27/2019 10:00,14.928384,18.82625,10.154189,18.47566,11.99725
7/27/2019 10:15,14.230163,19.994978,10.456,20.058823,12.931
7/27/2019 10:30,14.54315,21.601,10.456,20.975933,14.540999
7/27/2019 10:45,15.238,22.830999,11.109278,21.031,17.221861
7/27/2019 11:00,15.238,22.830999,12.65581,21.031,15.677238
7/27/2019 11:15,15.238,23.161333,13.506499,21.827721,14.865711
7/27/2019 11:30,15.238,23.169001,14.515567,22.294544,17.418999
7/27/2019 11:45,16.402866,23.818687,15.891933,22.493999,19.681
7/27/2019 12:00,12.209534,23.984089,16.984779,22.493999,19.681
7/27/2019 12:15,11.694,24.238001,18.37599,22.493999,18.406
7/27/2019 12:30,11.694,24.997,19.149567,23.131596,16.981001
7/27/2019 12:45,11.694,25.25,19.511999,21.334711,20.131001
7/27/2019 13:00,11.694,25.25,19.511999,21.213455,20.494751
7/27/2019 13:15,11.694,25.25,19.267096,20.97419,20.806
7/27/2019 13:30,12.264817,25.35965,18.584557,19.7185,20.806
7/27/2019 13:45,13.67965,25.981001,18.950001,20.433628,20.806
7/27/2019 14:00,15.132051,25.981001,18.730516,22.886999,20.806
7/27/2019 14:15,16.981001,25.981001,18.274555,20.601618,20.806
7/27/2019 14:30,16.840584,25.355568,19.455999,20.524,20.806
7/27/2019 14:45,16.643999,24.687,19.455999,19.788164,20.806
7/27/2019 15:00,17.023499,24.687,20.00725,19.681,20.578077
7/27/2019 15:15,15.687963,25.286829,19.457521,21.190744,20.243999
7/27/2019 15:30,15.2335,25.681067,18.893999,19.859211,20.243999
7/27/2019 15:45,14.2376,24.913,18.440666,19.625,20.243999
7/27/2019 16:00,14.113,24.913,17.261999,19.625,20.243999
7/27/2019 16:15,13.9751,24.610334,16.602312,17.663473,20.243999
7/27/2019 16:30,14.11275,22.606001,17.762545,16.194,19.676643
7/27/2019 16:45,14.844,21.745913,17.675568,19.477972,19.4
7/27/2019 17:00,14.844,24.091043,18.968666,19.326567,19.4
7/27/2019 17:15,13.878699,24.1798,19.050274,15.340822,19.4
7/27/2019 17:30,13.662,25.187355,17.257601,10.390895,19.4
7/27/2019 17:45,13.662,25.337,17.525055,10.4305,19.4
7/27/2019 18:00,13.662,24.462,15.1904,11.146478,19.139755
7/27/2019 18:15,14.528251,23.974934,14.812967,11.637,17.421824
7/27/2019 18:30,13.518783,23.620178,15.19275,12.506855,16.800707
7/27/2019 18:45,13.271366,21.103163,15.940666,12.931,17.166979
7/27/2019 19:00,12.875,18.320007,16.434278,12.931,16.363001
7/27/2019 19:15,13.105769,18.275,16.5175,12.931,14.541511
7/27/2019 19:30,12.808316,17.646023,14.513512,12.2,12.004395
7/27/2019 19:45,12.129399,16.158756,13.044,10.754906,10.514194
7/27/2019 20:00,11.412,15.463,12.244,9.219,9.95
7/27/2019 20:15,10.89215,14.867622,12.144,8.581406,9.206142
7/27/2019 20:30,10.569,13.782689,11.7465,8.488,8.586467
7/27/2019 20:45,10.569,13.299001,11.480145,8.488,8.094
7/27/2019 21:00,10.15495,12.819,10.681,8.488,7.456813
7/27/2019 21:15,10.062,12.819,10.022423,8.488,7.204489
7/27/2019 21:30,9.7633,12.164001,9.3904,8.488,6.631
7/27/2019 21:45,9.444,12.144,8.769,7.580945,6.631
7/27/2019 22:00,8.84775,12.144,8.264733,7.362,6.140811
7/27/2019 22:15,8.769,11.914245,8.037,6.9995,6.069
7/27/2019 22:30,8.717417,11.3,8.037,6.912,5.856678
7/27/2019 22:45,8.15,11.124617,7.9855,6.912,5.675
7/27/2019 23:00,8.15,10.681,7.419,6.912,5.675
7/27/2019 23:15,8.268049,10.4985,7.419,7.027728,5.250208
7/27/2019 23:30,8.937,10.231,7.419,7.475,5.225
7/27/2019 23:45,8.937,10.231,7.419,7.475,5.167239
7/28/2019 0:00,8.937,10.161,7.639,7.475,4.944
7/28/2019 0:15,9.041217,9.781,7.869,7.334445,4.805983
7/28/2019 0:30,9.106,9.781,8.319934,6.463,4.437
7/28/2019 0:45,9.106,9.443501,8.937,6.188844,4.437
7/28/2019 1:00,9.106,9.331,8.937,5.787,4.437
7/28/2019 1:15,9.106,9.331,8.995212,5.708945,4.437
7/28/2019 1:30,9.106,9.331,9.106,5.225,4.199017
7/28/2019 1:45,9.106,9.331,8.616,5.225,4.044
7/28/2019 2:00,8.97925,9.331,8.206,5.225,4.044
7/28/2019 2:15,8.937,9.331,8.206,5.225,4.044
7/28/2019 2:30,8.937,9.331,8.206,5.225,4.044
7/28/2019 2:45,8.937,9.331,8.206,5.225,4.044
7/28/2019 3:00,8.98575,9.331,7.521422,5.019789,4.044
7/28/2019 3:15,9.162,9.331,7.362,4.719,4.044
7/28/2019 3:30,9.162,8.781667,7.362,4.719,3.672071
7/28/2019 3:45,9.162,8.713,7.818655,4.719,3.65
7/28/2019 4:00,9.162,8.713,7.925,4.719,3.65
7/28/2019 4:15,9.06825,8.713,7.925,4.719,3.512922
7/28/2019 4:30,8.937,8.713,7.925,4.719,3.312
7/28/2019 4:45,8.937,8.713,8.0925,4.719,3.312
7/28/2019 5:00,8.937,8.828733,8.15,4.6265,3.312
7/28/2019 5:15,8.783934,8.881,8.15,4.269,3.312
7/28/2019 5:30,8.713,8.881,8.15,4.269,3.312
7/28/2019 5:45,8.713,8.881,8.15,4.269,3.221778
7/28/2019 6:00,8.713,8.881,8.15,4.269,3.2
7/28/2019 6:15,8.713,8.881,8.15,4.269,3.2
7/28/2019 6:30,8.713,9.173644,8.119355,4.269,3.2
7/28/2019 6:45,8.713,9.894,7.756,4.269,3.2
7/28/2019 7:00,8.713,9.894,7.756,4.269,3.2
7/28/2019 7:15,8.713,9.894,7.756,4.269,3.086394
7/28/2019 7:30,8.713,9.894,7.756,4.269,3.031
7/28/2019 7:45,8.70065,10.444,8.2585,4.6315,3.031
7/28/2019 8:00,8.656,11.73015,8.887755,4.719,3.031
7/28/2019 8:15,8.656,12.91825,9.9245,4.719,3.13725
7/28/2019 8:30,8.656,13.437,10.702,4.719,3.256
7/28/2019 8:45,8.656,13.224689,11.412,4.900606,3.256
7/28/2019 9:00,8.656,12.912251,11.962,5.056,3.445567
7/28/2019 9:15,8.829284,12.031,12.312,5.095167,3.538
7/28/2019 9:30,8.937,12.031,12.888734,5.338,3.788633
7/28/2019 9:45,8.937,14.516155,13.156,9.047128,7.399994
7/28/2019 10:00,8.937,17.594837,13.831,13.920491,12.490623
7/28/2019 10:15,9.1109,18.481245,14.017911,14.056,16.025677
7/28/2019 10:30,9.219,19.344,16.074511,16.136999,15.464111
7/28/2019 10:45,9.219,19.581289,15.819422,16.987528,15.17125
7/28/2019 11:00,9.219,20.722029,15.575,17.907183,14.226089
7/28/2019 11:15,9.219,19.956379,15.575,18.816,13.736222
7/28/2019 11:30,9.362367,18.637556,16.990078,19.54324,15.238
7/28/2019 11:45,9.725,17.069,20.196835,20.75,17.84725
7/28/2019 12:00,9.725,17.243757,20.919001,21.632689,18.781
7/28/2019 12:15,9.725,18.106001,20.300756,21.761999,18.781
7/28/2019 12:30,9.725,17.655067,18.572849,21.761999,18.326296
7/28/2019 12:45,9.725,15.072516,18.952517,22.166739,20.724501
7/28/2019 13:00,9.725,12.177,19.690784,23.731001,22.290194
7/28/2019 13:15,10.344,10.432622,19.828222,23.731001,21.651089
7/28/2019 13:30,10.344,9.838,19.85,23.18725,20.4615
7/28/2019 13:45,10.251717,10.730311,20.984222,23.056,19.811762
7/28/2019 14:00,10.231,11.799734,19.298658,22.657444,20.75
7/28/2019 14:15,10.231,11.975,19.288,22.212,20.75
7/28/2019 14:30,10.231,11.24,19.798483,22.353027,20.75
7/28/2019 14:45,10.231,11.075,20.131001,20.525,20.841028
7/28/2019 15:00,10.231,11.508539,19.943501,18.751644,20.863001
7/28/2019 15:15,10.231,12.144,19.721001,20.218727,20.863001
7/28/2019 15:30,10.826788,11.87025,19.47369,20.356365,21.500595
7/28/2019 15:45,10.85,11.936378,20.975,20.795462,21.594
7/28/2019 16:00,10.85,12.425,21.343212,18.235619,22.044001
7/28/2019 16:15,10.85,12.605,20.787378,19.738001,21.031
7/28/2019 16:30,10.85,16.012222,19.774534,18.687189,21.031
7/28/2019 16:45,11.027101,17.482088,19.288,19.396494,20.882528
7/28/2019 17:00,11.356,16.47489,19.288,16.981001,20.324272
7/28/2019 17:15,11.0161,13.900222,18.705988,16.871368,21.031
7/28/2019 17:30,10.738,13.643888,18.219,15.463,21.031
7/28/2019 17:45,10.738,13.905116,18.727545,15.463,20.506617
7/28/2019 18:00,10.738,16.322622,19.455999,15.689362,19.738001
7/28/2019 18:15,10.738,14.770314,19.455999,15.744,19.738001
7/28/2019 18:30,10.54095,13.325,19.455999,15.744,18.98175
7/28/2019 18:45,10.175,13.325,18.172688,15.744,16.673922
7/28/2019 19:00,10.175,14.143572,17.081499,15.453289,14.467333
7/28/2019 19:15,10.175,14.549255,16.755177,14.798471,13.606
7/28/2019 19:30,10.175,13.55,16.080999,14.169,12.774462
7/28/2019 19:45,10.07375,12.988,15.772355,14.169,12.369
7/28/2019 20:00,9.5,12.988,14.619,13.825706,11.701856
7/28/2019 20:15,9.5,12.520133,14.592711,12.631617,11.00376
7/28/2019 20:30,9.154234,12.031,14.281,11.538683,10.512
7/28/2019 20:45,8.994,11.280778,13.731,10.906,9.716224
7/28/2019 21:00,8.994,10.857,13.381,10.773222,9.669
7/28/2019 21:15,8.83945,10.512,12.611853,9.95,9.669
7/28/2019 21:30,8.713,10.156067,12.594,9.165,9.669
7/28/2019 21:45,8.440884,9.669,11.896843,8.964028,9.669
7/28/2019 22:00,8.15,9.270467,11.313,8.431,9.669
7/28/2019 22:15,8.15,8.937,10.963,8.402544,9.669
7/28/2019 22:30,8.15,8.937,10.175,8.037,9.669
7/28/2019 22:45,8.15,8.335956,10.105,8.037,9.775983
7/28/2019 23:00,8.15,8.206,9.275,7.696678,10.062
7/28/2019 23:15,7.987338,8.109211,9.275,7.475,9.755751
7/28/2019 23:30,7.981,7.925,9.275,7.475,8.937
7/28/2019 23:45,7.981,7.925,8.881,7.475,8.937
7/29/2019 0:00,7.981,7.925,8.881,7.475,8.960472
7/29/2019 0:15,7.981,7.925,8.719433,7.438456,9.106
7/29/2019 0:30,7.981,7.925,8.488,6.969,9.106
7/29/2019 0:45,7.981,7.925,8.488,6.969,9.106
7/29/2019 1:00,7.531,7.712689,8.14975,6.969,9.106
7/29/2019 1:15,7.531,7.644,8.037,6.944589,9.106
7/29/2019 1:30,7.48045,7.644,8.037,6.631,9.106
7/29/2019 1:45,7.194,7.194,7.98825,6.631,8.934523
7/29/2019 2:00,7.194,7.194,7.812,6.257122,8.6
7/29/2019 2:15,6.81375,7.194,7.812,6.125,8.6
7/29/2019 2:30,6.673883,6.811674,7.748533,6.125,8.6
7/29/2019 2:45,5.9,6.8,7.588,6.125,8.6
7/29/2019 3:00,5.9,6.8,7.588,6.125,8.6
7/29/2019 3:15,5.304213,6.747578,7.429767,6.125,8.6
7/29/2019 3:30,5.281,6.463,7.306,7.134116,8.429839
7/29/2019 3:45,5.281,6.463,7.306,7.194,8.319
7/29/2019 4:00,5.281,6.463,7.077589,7.194,8.834178
7/29/2019 4:15,5.281,6.463,6.969,6.964244,9.275
7/29/2019 4:30,5.38225,6.463,6.969,6.35,9.275
7/29/2019 4:45,5.956,6.463,6.969,5.858605,9.556
7/29/2019 5:00,6.32725,6.217844,6.969,5.619,9.486956
7/29/2019 5:15,6.631,6.069,6.969,5.619,8.6
7/29/2019 5:30,6.631,6.069,6.969,5.619,8.6
7/29/2019 5:45,6.631,6.069,6.969,5.247071,8.335145
7/29/2019 6:00,6.631,5.972711,7.176817,5.225,8.206
7/29/2019 6:15,6.748084,5.45,7.306,5.358522,8.206
7/29/2019 6:30,6.912,5.45,7.521,5.619,8.206
7/29/2019 6:45,6.912,5.45,7.756,5.619,8.206
7/29/2019 7:00,6.912,5.45,7.756,5.619,8.206
7/29/2019 7:15,6.912,5.590089,8.292935,5.619,8.206
7/29/2019 7:30,6.912,5.844,8.869978,5.471594,8.451
7/29/2019 7:45,6.9543,5.844,9.331,5.45,9.106
7/29/2019 8:00,7.194,5.844,9.923923,5.90375,9.1685
7/29/2019 8:15,7.194,5.844,10.572744,6.125,9.556
7/29/2019 8:30,7.79025,5.844,11.192288,6.125,9.69475
7/29/2019 8:45,7.869,6.09675,11.919,6.125,10.231
7/29/2019 9:00,7.869,6.181,12.722972,6.125,10.50475
7/29/2019 9:15,8.833484,6.295545,14.113,6.193539,10.906
7/29/2019 9:30,10.341434,6.519,14.364789,6.294,10.906
7/29/2019 9:45,13.482,10.937844,14.914,9.495539,12.191961
7/29/2019 10:00,14.562,15.699,15.744,14.178644,14.339284
7/29/2019 10:15,15.02455,17.702244,15.744,16.658255,14.562
7/29/2019 10:30,15.75525,19.58275,16.275978,18.450001,15.720428
7/29/2019 10:45,17.150249,20.391933,17.285467,20.438877,15.10125
7/29/2019 11:00,17.768999,21.02025,19.044294,22.032345,14.9
7/29/2019 11:15,17.768999,21.368999,20.975,23.001873,16.034039
7/29/2019 11:30,18.837,21.368999,21.532885,23.281,15.036856
7/29/2019 11:45,18.837,21.870672,21.331511,23.723217,14.281
7/29/2019 12:00,18.837,22.90609,22.606001,23.788,14.281
7/29/2019 12:15,18.837,23.450001,23.229624,23.788,14.031995
7/29/2019 12:30,19.710016,23.450001,23.450001,23.94714,13.944
7/29/2019 12:45,19.906,23.450001,23.450001,24.125,12.796669
7/29/2019 13:00,19.906,23.450001,20.778589,24.125,14.45
7/29/2019 13:15,20.187,24.487326,19.084723,24.125,13.918538
7/29/2019 13:30,20.362383,24.518999,18.669001,24.125,11.979972
7/29/2019 13:45,20.806,24.019484,19.667488,24.792145,11.305956
7/29/2019 14:00,21.257401,23.788,18.497055,25.363001,11.668751
7/29/2019 14:15,21.538,23.788,18.049999,25.363001,10.85
7/29/2019 14:30,21.818834,23.436333,16.991249,25.096796,10.85
7/29/2019 14:45,22.212,22.944,15.805,24.682917,10.100928
7/29/2019 15:00,22.5658,23.369734,16.228277,24.238001,9.613
7/29/2019 15:15,22.944,24.162783,20.665056,24.238001,9.613
7/29/2019 15:30,23.215633,24.518999,23.502478,24.238001,9.326978
7/29/2019 15:45,23.506001,24.518999,22.504227,22.658257,8.769
7/29/2019 16:00,23.65225,24.518999,20.694,23.225,8.769
7/29/2019 16:15,24.181,24.518999,21.632116,22.750244,8.769
7/29/2019 16:30,23.868965,24.518999,22.054911,20.763067,8.769
7/29/2019 16:45,23.674999,24.518999,18.93609,18.766697,8.769
7/29/2019 17:00,23.674999,24.709433,16.46261,18.669001,8.769
7/29/2019 17:15,23.674999,24.913,14.882789,18.583706,8.769
7/29/2019 17:30,23.674999,24.913,12.876512,17.912527,8.769
7/29/2019 17:45,23.4275,24.782711,11.277622,18.386999,9.245572
7/29/2019 18:00,23.225,24.137112,11.600078,18.386999,9.556
7/29/2019 18:15,22.873333,23,13.431745,17.930367,9.556
7/29/2019 18:30,20.865063,22.760866,14.735744,17.768999,9.556
7/29/2019 18:45,20.806,22.156,15.294,19.470394,8.86595
7/29/2019 19:00,19.511999,20.75,15.294,20.299999,8.825
7/29/2019 19:15,17.425301,18.853777,15.294,18.718777,8.796544
7/29/2019 19:30,14.158267,15.818778,15.044,15.519261,8.431
7/29/2019 19:45,13.49635,14.773601,14.394,14.549884,8.431
7/29/2019 20:00,12.875,14.225,14.394,13.662,8.431
7/29/2019 20:15,12.5208,13.49,14.394,13.019356,7.93225
7/29/2019 20:30,11.863,13.325,14.009284,12.445756,7.756
7/29/2019 20:45,11.117467,12.537,12.867689,11.75,7.756
7/29/2019 21:00,10.967417,12.537,11.357268,11.238912,7.362
7/29/2019 21:15,10.4,12.220417,10.660845,10.906,7.362
7/29/2019 21:30,10.4,12.144,10.512,10.119,7.2995
7/29/2019 21:45,10.4,12.144,10.512,10.119,6.912
7/29/2019 22:00,10.4,11.590933,10.512,9.677655,6.912
7/29/2019 22:15,10.4,11.412,10.512,9.613,6.912
7/29/2019 22:30,10.4,11.412,10.512,9.584544,6.912
7/29/2019 22:45,10.300183,11.412,10.893589,9.219,6.699604
7/29/2019 23:00,10.287,11.794326,11.075,9.219,6.687
7/29/2019 23:15,9.987,11.73696,11.075,9.219,6.687
7/29/2019 23:30,9.387,11.075,11.075,8.803005,6.687
7/29/2019 23:45,9.387,11.075,10.485467,8.656,6.687
7/30/2019 0:00,9.387,11.075,10.119,8.656,6.687
7/30/2019 0:15,8.994,11.075,9.6188,8.404961,6.103619
7/30/2019 0:30,8.994,10.616095,9.387,8.037,6.069
7/30/2019 0:45,8.994,10.344,9.387,8.037,6.069
7/30/2019 1:00,8.9152,10.344,9.387,8.037,6.069
7/30/2019 1:15,8.6,10.344,9.387,8.037,6.069
7/30/2019 1:30,8.6,10.404978,9.387,8.037,5.990805
7/30/2019 1:45,8.230029,10.456,9.387,8.037,5.506
7/30/2019 2:00,8.037,9.814344,9.387,8.037,5.506
7/30/2019 2:15,8.037,9.725,8.924911,7.951167,5.956
7/30/2019 2:30,8.037,10.17875,8.825,7.419,5.956
7/30/2019 2:45,7.9022,10.4,8.825,7.419,6.069605
7/30/2019 3:00,7.7,10.4,8.825,7.419,6.125
7/30/2019 3:15,7.7,10.4,9.120745,7.419,6.125
7/30/2019 3:30,7.267143,9.605,9.444,7.419,5.807611
7/30/2019 3:45,7.25,9.5,9.1665,7.2965,5.645028
7/30/2019 4:00,7.25,9.055845,9.188911,6.969,5.112
