,Arolla / Météo (Arolla - Pluviométrie - mm),C: Arolla / Météo (Arolla - Pluviométrie - mm) (1. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (2. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (3. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (4. Année précédente)
7/27/2019 6:30,45.875,14.406,30.906,6.344,42.594002
7/27/2019 6:45,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 7:00,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 7:15,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 7:30,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 7:45,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 8:00,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 8:15,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 8:30,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 8:45,45.844002,14.406,30.906,6.344,42.594002
7/27/2019 9:00,46.25,14.406,30.906,6.344,42.594002
7/27/2019 9:15,46.25,14.406,30.906,6.344,42.594002
7/27/2019 9:30,46.25,14.406,30.906,6.344,42.594002
7/27/2019 9:45,46.25,14.375,30.906,6.344,42.594002
7/27/2019 10:00,46.25,14.375,30.906,6.344,42.594002
7/27/2019 10:15,46.25,14.375,30.906,6.344,42.594002
7/27/2019 10:30,46.25,14.375,30.906,6.344,42.594002
7/27/2019 10:45,46.25,14.375,30.906,6.344,42.594002
7/27/2019 11:00,46.25,14.375,30.906,6.344,42.594002
7/27/2019 11:15,46.25,14.375,30.906,6.344,42.594002
7/27/2019 11:30,46.25,14.375,30.906,6.344,42.594002
7/27/2019 11:45,46.25,14.375,30.906,6.344,42.594002
7/27/2019 12:00,47.469002,14.375,30.906,6.344,42.594002
7/27/2019 12:15,48.062,14.375,30.906,6.344,42.594002
7/27/2019 12:30,48.062,14.375,30.906,6.344,42.594002
7/27/2019 12:45,48.062,14.375,30.906,6.344,42.594002
7/27/2019 13:00,48.062,14.375,30.906,6.344,42.594002
7/27/2019 13:15,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 13:30,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 13:45,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 14:00,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 14:15,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 14:30,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 14:45,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 15:00,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 15:15,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 15:30,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 15:45,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 16:00,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 16:15,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 16:30,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 16:45,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 17:00,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 17:15,48.280998,14.406,30.906,6.344,42.594002
7/27/2019 17:30,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 17:45,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 18:00,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 18:15,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 18:30,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 18:45,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 19:00,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 19:15,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 19:30,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 19:45,48.280998,14.406,30.906,6.937,42.594002
7/27/2019 20:00,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 20:15,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 20:30,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 20:45,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 21:00,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 21:15,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 21:30,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 21:45,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 22:00,48.280998,14.406,30.906,7.437,42.594002
7/27/2019 22:15,48.312,14.406,30.875,7.437,42.594002
7/27/2019 22:30,48.312,14.406,30.875,7.437,42.594002
7/27/2019 22:45,48.312,14.406,30.875,7.437,42.594002
7/27/2019 23:00,48.312,14.406,30.875,7.437,42.594002
7/27/2019 23:15,48.312,14.406,30.875,7.437,42.594002
7/27/2019 23:30,48.312,14.406,30.875,7.437,42.594002
7/27/2019 23:45,48.312,14.406,30.875,7.437,42.594002
7/28/2019 0:00,48.312,14.406,30.875,7.437,42.594002
7/28/2019 0:15,48.312,14.406,30.875,7.437,42.594002
7/28/2019 0:30,48.312,14.406,30.875,7.437,42.594002
7/28/2019 0:45,48.312,14.406,30.875,7.437,42.594002
7/28/2019 1:00,48.312,14.406,30.875,7.437,42.594002
7/28/2019 1:15,48.312,14.406,30.906,7.437,42.594002
7/28/2019 1:30,48.312,14.406,30.906,7.437,42.594002
7/28/2019 1:45,48.312,14.406,30.906,7.437,42.594002
7/28/2019 2:00,48.312,14.406,31.094,7.437,42.594002
7/28/2019 2:15,48.312,14.406,31.094,7.437,42.594002
7/28/2019 2:30,48.312,14.406,31.094,7.437,42.594002
7/28/2019 2:45,48.312,14.375,31.094,7.437,42.594002
7/28/2019 3:00,48.280998,14.375,31.219,7.437,42.594002
7/28/2019 3:15,48.280998,14.375,31.219,7.437,42.594002
7/28/2019 3:30,48.280998,14.375,31.219,7.437,42.594002
7/28/2019 3:45,48.280998,14.375,31.219,7.437,42.594002
7/28/2019 4:00,49.719002,14.375,31.219,7.437,42.594002
7/28/2019 4:15,0.031,14.375,31.219,7.437,42.594002
7/28/2019 4:30,0.625,14.375,31.219,7.437,42.594002
7/28/2019 4:45,0.625,14.375,31.219,7.437,42.594002
7/28/2019 5:00,0.937,14.375,31.219,7.437,42.594002
7/28/2019 5:15,0.937,14.375,31.219,7.437,42.594002
7/28/2019 5:30,1.344,14.375,31.219,7.437,42.594002
7/28/2019 5:45,1.344,14.406,31.219,7.437,42.594002
7/28/2019 6:00,1.812,14.406,31.219,7.437,42.594002
7/28/2019 6:15,2.031,14.406,31.219,7.437,42.594002
7/28/2019 6:30,2.031,14.406,31.219,7.437,42.594002
7/28/2019 6:45,2.031,14.406,31.219,7.437,42.594002
7/28/2019 7:00,2.469,14.406,31.219,7.437,42.594002
7/28/2019 7:15,2.469,14.406,31.219,7.437,42.594002
7/28/2019 7:30,2.844,14.406,31.219,7.437,42.594002
7/28/2019 7:45,3.5,14.406,31.219,7.437,42.594002
7/28/2019 8:00,4.187,14.406,31.219,7.437,42.594002
7/28/2019 8:15,4.812,14.406,31.219,7.437,42.594002
7/28/2019 8:30,5.312,14.406,31.219,7.437,42.594002
7/28/2019 8:45,5.937,14.406,31.219,7.437,42.594002
7/28/2019 9:00,6.531,14.406,31.219,7.437,42.594002
7/28/2019 9:15,6.531,14.406,31.219,7.437,42.594002
7/28/2019 9:30,7.875,14.406,31.219,7.437,42.594002
7/28/2019 9:45,8.5,14.406,31.219,7.437,42.594002
7/28/2019 10:00,8.5,14.406,31.219,7.437,42.594002
7/28/2019 10:15,8.875,14.406,31.219,7.437,42.594002
7/28/2019 10:30,8.875,14.406,31.219,7.437,42.594002
7/28/2019 10:45,9.219,14.406,31.219,7.437,42.594002
7/28/2019 11:00,9.719,14.406,31.219,7.437,42.594002
7/28/2019 11:15,9.719,14.406,31.219,7.437,42.594002
7/28/2019 11:30,10.25,14.406,31.219,7.437,42.594002
7/28/2019 11:45,10.625,14.406,31.219,7.437,42.594002
7/28/2019 12:00,10.625,14.406,31.219,7.437,42.594002
7/28/2019 12:15,10.625,14.406,31.219,7.437,42.594002
7/28/2019 12:30,10.625,14.406,31.219,7.437,42.594002
7/28/2019 12:45,10.625,14.406,31.219,7.437,42.594002
7/28/2019 13:00,10.625,14.406,31.219,7.437,42.594002
7/28/2019 13:15,10.625,15.937,31.219,7.437,42.594002
7/28/2019 13:30,10.625,17.656,31.219,7.437,42.594002
7/28/2019 13:45,10.625,17.656,31.219,7.437,42.594002
7/28/2019 14:00,10.937,17.875,31.219,7.437,42.594002
7/28/2019 14:15,10.937,17.875,31.219,7.437,42.594002
7/28/2019 14:30,10.937,17.875,31.219,7.437,42.594002
7/28/2019 14:45,10.937,18.594,31.219,7.437,42.594002
7/28/2019 15:00,10.937,19.281,31.219,7.437,42.594002
7/28/2019 15:15,10.937,19.5,31.219,7.437,42.594002
7/28/2019 15:30,11.031,19.5,31.219,7.437,42.594002
7/28/2019 15:45,11.031,19.5,31.219,7.437,42.594002
7/28/2019 16:00,11.031,19.5,31.219,7.469,42.594002
7/28/2019 16:15,11.031,19.5,31.219,7.469,42.594002
7/28/2019 16:30,11.031,19.5,31.219,7.469,42.594002
7/28/2019 16:45,11.031,19.5,31.219,7.469,42.594002
7/28/2019 17:00,11.031,19.5,31.219,7.469,42.594002
7/28/2019 17:15,11.031,19.5,31.219,7.469,42.594002
7/28/2019 17:30,11.031,19.5,31.219,7.469,42.594002
7/28/2019 17:45,11.031,19.5,31.219,7.469,42.594002
7/28/2019 18:00,11.031,19.5,31.219,7.469,42.594002
7/28/2019 18:15,11.031,19.5,31.219,7.469,42.594002
7/28/2019 18:30,11.031,19.5,31.219,7.469,42.594002
7/28/2019 18:45,11.031,19.5,31.219,7.469,42.594002
7/28/2019 19:00,11.031,19.5,31.219,7.469,42.594002
7/28/2019 19:15,11.031,19.5,31.219,7.437,42.594002
7/28/2019 19:30,11.031,19.5,31.219,7.437,42.594002
7/28/2019 19:45,11.031,19.5,31.219,7.437,42.594002
7/28/2019 20:00,11.031,19.5,31.219,7.437,42.594002
7/28/2019 20:15,11.031,19.5,31.219,7.437,42.594002
7/28/2019 20:30,11.031,19.5,31.219,7.437,42.594002
7/28/2019 20:45,11.031,19.5,31.219,7.437,42.594002
7/28/2019 21:00,11.031,19.5,31.219,7.437,42.594002
7/28/2019 21:15,11.031,19.5,31.219,7.437,42.594002
7/28/2019 21:30,11.031,19.5,31.219,7.437,42.594002
7/28/2019 21:45,11.031,19.5,31.219,7.437,42.594002
7/28/2019 22:00,11.031,19.5,31.219,7.437,42.594002
7/28/2019 22:15,11.031,19.5,31.219,7.437,42.594002
7/28/2019 22:30,11.031,19.5,31.219,7.437,42.594002
7/28/2019 22:45,11.031,19.5,31.219,7.437,42.594002
7/28/2019 23:00,11.031,19.5,31.219,7.437,42.594002
7/28/2019 23:15,11.031,19.5,31.219,7.437,42.594002
7/28/2019 23:30,11.031,19.5,31.219,7.437,42.594002
7/28/2019 23:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 0:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 0:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 0:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 0:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 1:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 1:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 1:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 1:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 2:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 2:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 2:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 2:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 3:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 3:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 3:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 3:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 4:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 4:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 4:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 4:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 5:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 5:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 5:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 5:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 6:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 6:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 6:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 6:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 7:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 7:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 7:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 7:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 8:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 8:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 8:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 8:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 9:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 9:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 9:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 9:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 10:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 10:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 10:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 10:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 11:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 11:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 11:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 11:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 12:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 12:15,11.031,19.5,31.219,7.437,42.594002
7/29/2019 12:30,11.031,19.5,31.219,7.437,42.594002
7/29/2019 12:45,11.031,19.5,31.219,7.437,42.594002
7/29/2019 13:00,11.031,19.5,31.219,7.437,42.594002
7/29/2019 13:15,11.031,19.5,31.219,7.469,42.594002
7/29/2019 13:30,11.031,19.5,31.219,7.469,42.594002
7/29/2019 13:45,11.031,19.5,31.219,7.469,42.594002
7/29/2019 14:00,11.031,19.5,31.219,7.469,42.875
7/29/2019 14:15,11.031,19.5,31.219,7.469,42.875
7/29/2019 14:30,11.031,19.5,31.219,7.469,42.875
7/29/2019 14:45,11.031,19.5,31.219,7.469,42.875
7/29/2019 15:00,11.031,19.5,31.219,7.469,43.312
7/29/2019 15:15,11.031,19.5,31.219,7.469,44.030998
7/29/2019 15:30,11.031,19.5,31.219,7.469,44.719002
7/29/2019 15:45,11.031,19.5,31.219,7.469,45.437
7/29/2019 16:00,11.031,19.5,31.219,7.469,45.719002
7/29/2019 16:15,11.031,19.5,31.219,7.469,45.719002
7/29/2019 16:30,11.031,19.5,31.219,7.437,45.719002
7/29/2019 16:45,11.031,19.5,31.219,7.437,45.719002
7/29/2019 17:00,11.031,19.5,31.219,7.437,46.125
7/29/2019 17:15,11.031,19.5,31.219,7.437,46.125
7/29/2019 17:30,11.031,19.5,31.219,7.437,46.344002
7/29/2019 17:45,11.031,19.5,32.344002,7.437,46.344002
7/29/2019 18:00,11.031,19.5,32.344002,7.437,46.344002
7/29/2019 18:15,11.031,19.5,32.344002,7.437,46.344002
7/29/2019 18:30,11.031,19.5,32.437,7.437,46.344002
7/29/2019 18:45,11.031,19.5,32.437,7.437,46.344002
7/29/2019 19:00,11.031,19.5,32.437,7.437,46.344002
7/29/2019 19:15,11.031,19.5,32.437,7.437,46.344002
7/29/2019 19:30,11.031,19.5,32.437,7.437,46.344002
7/29/2019 19:45,11.031,19.5,32.437,7.437,46.344002
7/29/2019 20:00,11.031,19.5,32.437,7.437,46.344002
7/29/2019 20:15,11.031,19.5,32.437,7.437,46.344002
7/29/2019 20:30,11.031,19.5,32.437,7.437,46.344002
7/29/2019 20:45,11.031,19.5,32.437,7.437,46.344002
7/29/2019 21:00,11.031,19.5,32.437,7.437,46.344002
7/29/2019 21:15,11.031,19.5,32.437,7.437,46.344002
7/29/2019 21:30,11.031,19.5,32.437,7.437,46.344002
7/29/2019 21:45,11.031,19.5,32.437,7.437,46.344002
7/29/2019 22:00,11.031,19.5,32.437,7.437,46.344002
7/29/2019 22:15,11.031,19.5,32.437,7.437,46.344002
7/29/2019 22:30,11.031,19.5,32.437,7.437,46.344002
7/29/2019 22:45,11.031,19.5,32.437,7.437,46.344002
7/29/2019 23:00,11.031,19.5,32.437,7.437,46.344002
7/29/2019 23:15,11.031,19.5,32.437,7.437,46.344002
7/29/2019 23:30,11.031,19.5,32.437,7.437,46.344002
7/29/2019 23:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 0:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 0:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 0:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 0:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 1:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 1:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 1:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 1:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 2:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 2:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 2:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 2:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 3:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 3:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 3:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 3:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 4:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 4:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 4:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 4:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 5:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 5:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 5:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 5:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 6:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 6:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 6:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 6:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 7:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 7:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 7:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 7:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 8:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 8:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 8:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 8:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 9:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 9:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 9:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 9:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 10:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 10:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 10:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 10:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 11:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 11:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 11:30,11.031,19.5,32.437,7.437,46.344002
7/30/2019 11:45,11.031,19.5,32.437,7.437,46.344002
7/30/2019 12:00,11.031,19.5,32.437,7.437,46.344002
7/30/2019 12:15,11.031,19.5,32.437,7.437,46.344002
7/30/2019 12:30,11.031,19.5,32.437,7.437,46.562
7/30/2019 12:45,11.031,19.5,32.437,7.437,46.562
7/30/2019 13:00,11.031,19.5,32.437,7.437,46.75
7/30/2019 13:15,11.031,19.5,32.437,7.437,46.75
7/30/2019 13:30,11.031,19.5,32.437,7.437,46.75
7/30/2019 13:45,11.031,19.5,32.437,7.437,46.75
7/30/2019 14:00,11.031,19.5,32.437,7.437,46.75
7/30/2019 14:15,11.031,19.5,32.437,7.437,46.75
7/30/2019 14:30,11.031,19.5,32.437,7.469,46.75
7/30/2019 14:45,11.031,19.5,32.844002,7.469,46.75
7/30/2019 15:00,11.031,19.5,32.844002,7.469,46.75
7/30/2019 15:15,11.031,19.5,32.844002,7.469,46.75
7/30/2019 15:30,11.031,19.5,32.844002,7.469,46.75
7/30/2019 15:45,11.031,19.5,34.219002,7.469,46.75
7/30/2019 16:00,11.031,19.5,35.5,7.469,46.75
7/30/2019 16:15,11.031,19.5,36.219002,7.469,46.75
7/30/2019 16:30,11.031,19.5,36.219002,7.469,46.75
7/30/2019 16:45,11.031,19.5,36.219002,7.469,46.75
7/30/2019 17:00,11.031,19.5,36.219002,7.469,46.75
7/30/2019 17:15,11.031,19.5,36.687,7.469,46.75
7/30/2019 17:30,11.031,19.5,36.687,7.437,46.75
7/30/2019 17:45,11.031,19.5,38.937,7.437,46.75
7/30/2019 18:00,11.031,19.5,41.780998,7.437,46.75
7/30/2019 18:15,11.031,19.5,42.812,7.437,46.75
7/30/2019 18:30,11.031,19.5,43.280998,7.437,46.75
7/30/2019 18:45,11.031,19.5,43.280998,7.656,46.75
7/30/2019 19:00,11.031,19.5,43.280998,7.656,46.75
7/30/2019 19:15,11.031,19.5,44.719002,7.656,46.75
7/30/2019 19:30,11.031,19.5,45.25,7.656,46.75
7/30/2019 19:45,11.031,19.5,45.25,7.656,46.75
7/30/2019 20:00,11.031,19.5,45.437,7.656,46.75
7/30/2019 20:15,11.031,19.5,45.437,7.656,46.75
7/30/2019 20:30,11.031,19.5,45.437,7.656,46.75
7/30/2019 20:45,11.031,19.5,45.437,7.656,46.75
7/30/2019 21:00,11.031,19.5,45.437,7.656,46.75
7/30/2019 21:15,11.031,19.5,45.437,7.656,46.75
7/30/2019 21:30,11.031,19.5,45.437,7.656,46.75
7/30/2019 21:45,11.031,19.5,45.437,7.656,46.75
7/30/2019 22:00,11.031,19.5,45.437,7.656,46.75
7/30/2019 22:15,11.031,19.5,45.437,7.656,46.75
7/30/2019 22:30,11.031,19.5,45.437,7.656,46.75
7/30/2019 22:45,11.031,19.5,45.437,7.656,46.75
7/30/2019 23:00,11.031,19.5,45.437,7.656,46.75
7/30/2019 23:15,11.031,19.5,45.437,7.656,46.75
7/30/2019 23:30,11.031,19.5,45.437,7.656,46.75
7/30/2019 23:45,11.031,19.5,45.437,7.656,46.75
7/31/2019 0:00,11.031,19.5,45.437,7.656,46.75
7/31/2019 0:15,11.031,19.5,45.437,7.656,46.75
7/31/2019 0:30,11.031,19.5,45.437,7.656,46.75
7/31/2019 0:45,11.031,19.5,45.437,7.656,46.75
7/31/2019 1:00,11.031,19.5,45.437,7.656,46.75
7/31/2019 1:15,11.031,19.5,45.437,7.656,46.75
7/31/2019 1:30,11.031,19.5,45.437,7.656,46.75
7/31/2019 1:45,11.031,19.5,45.437,8.062,46.75
7/31/2019 2:00,11.031,19.5,45.437,8.062,46.75
7/31/2019 2:15,11.031,19.5,45.437,8.062,46.75
7/31/2019 2:30,11.031,19.5,45.437,8.375,46.75
7/31/2019 2:45,11.031,19.5,45.437,8.781,46.75
7/31/2019 3:00,11.031,19.5,45.437,11.25,46.75
7/31/2019 3:15,11.031,19.5,45.437,13.875,46.75
7/31/2019 3:30,11.031,19.5,45.437,16.531,46.75
7/31/2019 3:45,11.031,19.5,45.437,19,46.75
7/31/2019 4:00,11.031,19.5,45.437,21.312,46.75
7/31/2019 4:15,11.031,19.5,45.437,21.937,46.75
7/31/2019 4:30,11.031,19.5,45.437,21.937,46.75
7/31/2019 4:45,11.031,19.5,45.437,22.437,46.75
7/31/2019 5:00,11.031,19.5,45.437,22.437,46.75
7/31/2019 5:15,11.031,19.5,45.437,22.75,46.75
7/31/2019 5:30,11.031,19.5,45.437,22.75,46.75
7/31/2019 5:45,11.031,19.5,45.437,22.75,46.75
7/31/2019 6:00,11.031,19.5,45.437,22.75,46.75
7/31/2019 6:15,11.031,19.5,45.437,22.75,46.75
7/31/2019 6:30,11.031,19.5,45.437,22.75,46.75
7/31/2019 6:45,11.031,19.5,45.437,22.75,46.75
7/31/2019 7:00,11.031,19.5,45.437,22.75,46.75
7/31/2019 7:15,11.031,19.5,45.437,22.75,46.75
7/31/2019 7:30,11.031,19.5,45.437,22.75,46.75
7/31/2019 7:45,11.031,19.5,45.437,22.75,46.75
7/31/2019 8:00,11.031,19.5,45.437,22.75,46.75
7/31/2019 8:15,11.031,19.5,45.437,22.75,46.75
7/31/2019 8:30,11.031,19.5,45.437,22.75,46.75
7/31/2019 8:45,11.031,19.5,45.437,22.75,46.75
7/31/2019 9:00,11.031,19.5,45.437,22.75,46.75
7/31/2019 9:15,11.031,19.5,45.437,22.75,46.75
7/31/2019 9:30,11.031,19.5,45.437,22.75,46.75
7/31/2019 9:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 10:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 10:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 10:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 10:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 11:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 11:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 11:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 11:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 12:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 12:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 12:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 12:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 13:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 13:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 13:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 13:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 14:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 14:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 14:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 14:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 15:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 15:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 15:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 15:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 16:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 16:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 16:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 16:45,11.031,19.5,45.625,22.75,46.75
7/31/2019 17:00,11.031,19.5,45.625,22.75,46.75
7/31/2019 17:15,11.031,19.5,45.625,22.75,46.75
7/31/2019 17:30,11.031,19.5,45.625,22.75,46.75
7/31/2019 17:45,11.031,19.5,45.625,24.781,46.75
7/31/2019 18:00,11.031,19.5,45.625,25.5,46.75
7/31/2019 18:15,11.031,19.5,45.625,25.812,46.75
7/31/2019 18:30,11.031,19.5,45.625,25.812,46.75
7/31/2019 18:45,11.031,19.469,45.625,25.812,46.75
